Segment,Cohort,Metric,MOB_Start,MOB_End,Approach,Param1,Param2,Explanation
NON PRIME,201912,Coll_Principal,85,85,Manual,0.0,,PQ rate for MOB 85
NON PRIME,201912,Coll_Interest,85,85,Manual,0.0,,PQ rate for MOB 85
NON PRIME,201912,Coll_Principal,86,86,Manual,0.0,,PQ rate for MOB 86
NON PRIME,201912,Coll_Interest,86,86,Manual,0.0,,PQ rate for MOB 86
NON PRIME,201912,Coll_Principal,87,87,Manual,0.0,,PQ rate for MOB 87
NON PRIME,201912,Coll_Interest,87,87,Manual,0.0,,PQ rate for MOB 87
NON PRIME,201912,Coll_Principal,88,88,Manual,0.0,,PQ rate for MOB 88
NON PRIME,201912,Coll_Interest,88,88,Manual,0.0,,PQ rate for MOB 88
NON PRIME,201912,Coll_Principal,89,89,Manual,0.0,,PQ rate for MOB 89
NON PRIME,201912,Coll_Interest,89,89,Manual,0.0,,PQ rate for MOB 89
NON PRIME,201912,Coll_Principal,90,90,Manual,0.0,,PQ rate for MOB 90
NON PRIME,201912,Coll_Interest,90,90,Manual,0.0,,PQ rate for MOB 90
NON PRIME,201912,Coll_Principal,91,91,Manual,0.0,,PQ rate for MOB 91
NON PRIME,201912,Coll_Interest,91,91,Manual,0.0,,PQ rate for MOB 91
NON PRIME,201912,Coll_Principal,92,92,Manual,0.0,,PQ rate for MOB 92
NON PRIME,201912,Coll_Interest,92,92,Manual,0.0,,PQ rate for MOB 92
NON PRIME,201912,Coll_Principal,93,93,Manual,0.0,,PQ rate for MOB 93
NON PRIME,201912,Coll_Interest,93,93,Manual,0.0,,PQ rate for MOB 93
NON PRIME,201912,Coll_Principal,94,94,Manual,0.0,,PQ rate for MOB 94
NON PRIME,201912,Coll_Interest,94,94,Manual,0.0,,PQ rate for MOB 94
NON PRIME,201912,Coll_Principal,95,95,Manual,0.0,,PQ rate for MOB 95
NON PRIME,201912,Coll_Interest,95,95,Manual,0.0,,PQ rate for MOB 95
NON PRIME,201912,Coll_Principal,96,96,Manual,0.0,,PQ rate for MOB 96
NON PRIME,201912,Coll_Interest,96,96,Manual,0.0,,PQ rate for MOB 96
NON PRIME,201912,Coll_Principal,97,97,Manual,0.0,,PQ rate for MOB 97
NON PRIME,201912,Coll_Interest,97,97,Manual,0.0,,PQ rate for MOB 97
NON PRIME,201912,Coll_Principal,98,98,Manual,0.0,,PQ rate for MOB 98
NON PRIME,201912,Coll_Interest,98,98,Manual,0.0,,PQ rate for MOB 98
NON PRIME,201912,Coll_Principal,99,99,Manual,0.0,,PQ rate for MOB 99
NON PRIME,201912,Coll_Interest,99,99,Manual,0.0,,PQ rate for MOB 99
NON PRIME,201912,Coll_Principal,100,100,Manual,-0.0005266565205683,,PQ rate for MOB 100
NON PRIME,201912,Coll_Interest,100,100,Manual,0.0,,PQ rate for MOB 100
NON PRIME,201912,Coll_Principal,101,101,Manual,-0.0005266565205683,,PQ rate for MOB 101
NON PRIME,201912,Coll_Interest,101,101,Manual,0.0,,PQ rate for MOB 101
NRP-S,201912,Coll_Principal,70,70,Manual,0.0,,PQ rate for MOB 70
NRP-S,201912,Coll_Interest,70,70,Manual,-0.0040507218267277,,PQ rate for MOB 70
NRP-S,201912,Coll_Principal,71,71,Manual,0.0,,PQ rate for MOB 71
NRP-S,201912,Coll_Interest,71,71,Manual,-0.0036414960788189,,PQ rate for MOB 71
NRP-S,201912,Coll_Principal,72,72,Manual,0.0,,PQ rate for MOB 72
NRP-S,201912,Coll_Interest,72,72,Manual,-0.0032548463795796,,PQ rate for MOB 72
NRP-S,201912,Coll_Principal,73,73,Manual,0.0,,PQ rate for MOB 73
NRP-S,201912,Coll_Interest,73,73,Manual,-0.0028893329009259,,PQ rate for MOB 73
NRP-S,201912,Coll_Principal,74,74,Manual,0.0,,PQ rate for MOB 74
NRP-S,201912,Coll_Interest,74,74,Manual,-0.0025436242769931,,PQ rate for MOB 74
NRP-S,201912,Coll_Principal,75,75,Manual,0.0,,PQ rate for MOB 75
NRP-S,201912,Coll_Interest,75,75,Manual,-0.0022164881218432,,PQ rate for MOB 75
NRP-S,201912,Coll_Principal,76,76,Manual,0.0,,PQ rate for MOB 76
NRP-S,201912,Coll_Interest,76,76,Manual,-0.0019067824910401,,PQ rate for MOB 76
NRP-S,201912,Coll_Principal,77,77,Manual,0.0,,PQ rate for MOB 77
NRP-S,201912,Coll_Interest,77,77,Manual,-0.0016134481818465,,PQ rate for MOB 77
NRP-S,201912,Coll_Principal,78,78,Manual,0.0,,PQ rate for MOB 78
NRP-S,201912,Coll_Interest,78,78,Manual,-0.0013355017797716,,PQ rate for MOB 78
NRP-S,201912,Coll_Principal,79,79,Manual,0.0,,PQ rate for MOB 79
NRP-S,201912,Coll_Interest,79,79,Manual,-0.0010720293704178,,PQ rate for MOB 79
NRP-S,201912,Coll_Principal,80,80,Manual,0.0,,PQ rate for MOB 80
NRP-S,201912,Coll_Interest,80,80,Manual,-0.0008221808453095,,PQ rate for MOB 80
NRP-S,201912,Coll_Principal,81,81,Manual,0.0,,PQ rate for MOB 81
NRP-S,201912,Coll_Interest,81,81,Manual,-0.0005851647388348,,PQ rate for MOB 81
NRP-S,201912,Coll_Principal,82,82,Manual,0.0,,PQ rate for MOB 82
NRP-S,201912,Coll_Interest,82,82,Manual,-0.0003602435407943,,PQ rate for MOB 82
NRP-S,201912,Coll_Principal,83,83,Manual,0.0,,PQ rate for MOB 83
NRP-S,201912,Coll_Interest,83,83,Manual,-0.0001467294354612,,PQ rate for MOB 83
NRP-S,201912,Coll_Principal,84,84,Manual,0.0,,PQ rate for MOB 84
NRP-S,201912,Coll_Interest,84,84,Manual,0.0,,PQ rate for MOB 84
NRP-S,201912,Coll_Principal,85,85,Manual,0.0,,PQ rate for MOB 85
NRP-S,201912,Coll_Interest,85,85,Manual,0.0,,PQ rate for MOB 85
NRP-S,201912,Coll_Principal,86,86,Manual,0.0,,PQ rate for MOB 86
NRP-S,201912,Coll_Interest,86,86,Manual,0.0,,PQ rate for MOB 86
NRP-S,201912,Coll_Principal,87,87,Manual,0.0,,PQ rate for MOB 87
NRP-S,201912,Coll_Interest,87,87,Manual,0.0,,PQ rate for MOB 87
NRP-S,201912,Coll_Principal,88,88,Manual,0.0,,PQ rate for MOB 88
NRP-S,201912,Coll_Interest,88,88,Manual,0.0,,PQ rate for MOB 88
NRP-S,201912,Coll_Principal,89,89,Manual,0.0,,PQ rate for MOB 89
NRP-S,201912,Coll_Interest,89,89,Manual,0.0,,PQ rate for MOB 89
NRP-S,201912,Coll_Principal,90,90,Manual,0.0,,PQ rate for MOB 90
NRP-S,201912,Coll_Interest,90,90,Manual,0.0,,PQ rate for MOB 90
NRP-S,201912,Coll_Principal,91,91,Manual,0.0,,PQ rate for MOB 91
NRP-S,201912,Coll_Interest,91,91,Manual,0.0,,PQ rate for MOB 91
NRP-S,201912,Coll_Principal,92,92,Manual,0.0,,PQ rate for MOB 92
NRP-S,201912,Coll_Interest,92,92,Manual,0.0,,PQ rate for MOB 92
NRP-S,201912,Coll_Principal,93,93,Manual,0.0,,PQ rate for MOB 93
NRP-S,201912,Coll_Interest,93,93,Manual,0.0,,PQ rate for MOB 93
NRP-S,201912,Coll_Principal,94,94,Manual,0.0,,PQ rate for MOB 94
NRP-S,201912,Coll_Interest,94,94,Manual,0.0,,PQ rate for MOB 94
NRP-S,201912,Coll_Principal,95,95,Manual,0.0,,PQ rate for MOB 95
NRP-S,201912,Coll_Interest,95,95,Manual,0.0,,PQ rate for MOB 95
NRP-S,201912,Coll_Principal,96,96,Manual,0.0,,PQ rate for MOB 96
NRP-S,201912,Coll_Interest,96,96,Manual,0.0,,PQ rate for MOB 96
NRP-S,201912,Coll_Principal,97,97,Manual,0.0,,PQ rate for MOB 97
NRP-S,201912,Coll_Interest,97,97,Manual,0.0,,PQ rate for MOB 97
NRP-S,201912,Coll_Principal,98,98,Manual,0.0,,PQ rate for MOB 98
NRP-S,201912,Coll_Interest,98,98,Manual,0.0,,PQ rate for MOB 98
NRP-S,201912,Coll_Principal,99,99,Manual,0.0,,PQ rate for MOB 99
NRP-S,201912,Coll_Interest,99,99,Manual,0.0,,PQ rate for MOB 99
NRP-S,201912,Coll_Principal,100,100,Manual,-0.0068319288919226,,PQ rate for MOB 100
NRP-S,201912,Coll_Interest,100,100,Manual,0.0,,PQ rate for MOB 100
NRP-S,201912,Coll_Principal,101,101,Manual,-0.0068319288919226,,PQ rate for MOB 101
NRP-S,201912,Coll_Interest,101,101,Manual,0.0,,PQ rate for MOB 101
NON PRIME,202001,Coll_Principal,69,69,Manual,0.0,,PQ rate for MOB 69
NON PRIME,202001,Coll_Interest,69,69,Manual,0.0,,PQ rate for MOB 69
NON PRIME,202001,Coll_Principal,70,70,Manual,0.0,,PQ rate for MOB 70
NON PRIME,202001,Coll_Interest,70,70,Manual,0.0,,PQ rate for MOB 70
NON PRIME,202001,Coll_Principal,71,71,Manual,0.0,,PQ rate for MOB 71
NON PRIME,202001,Coll_Interest,71,71,Manual,0.0,,PQ rate for MOB 71
NON PRIME,202001,Coll_Principal,72,72,Manual,0.0,,PQ rate for MOB 72
NON PRIME,202001,Coll_Interest,72,72,Manual,0.0,,PQ rate for MOB 72
NON PRIME,202001,Coll_Principal,73,73,Manual,0.0,,PQ rate for MOB 73
NON PRIME,202001,Coll_Interest,73,73,Manual,0.0,,PQ rate for MOB 73
NON PRIME,202001,Coll_Principal,74,74,Manual,0.0,,PQ rate for MOB 74
NON PRIME,202001,Coll_Interest,74,74,Manual,0.0,,PQ rate for MOB 74
NON PRIME,202001,Coll_Principal,75,75,Manual,0.0,,PQ rate for MOB 75
NON PRIME,202001,Coll_Interest,75,75,Manual,0.0,,PQ rate for MOB 75
NON PRIME,202001,Coll_Principal,76,76,Manual,0.0,,PQ rate for MOB 76
NON PRIME,202001,Coll_Interest,76,76,Manual,0.0,,PQ rate for MOB 76
NON PRIME,202001,Coll_Principal,77,77,Manual,0.0,,PQ rate for MOB 77
NON PRIME,202001,Coll_Interest,77,77,Manual,0.0,,PQ rate for MOB 77
NON PRIME,202001,Coll_Principal,78,78,Manual,0.0,,PQ rate for MOB 78
NON PRIME,202001,Coll_Interest,78,78,Manual,0.0,,PQ rate for MOB 78
NON PRIME,202001,Coll_Principal,79,79,Manual,0.0,,PQ rate for MOB 79
NON PRIME,202001,Coll_Interest,79,79,Manual,0.0,,PQ rate for MOB 79
NON PRIME,202001,Coll_Principal,80,80,Manual,0.0,,PQ rate for MOB 80
NON PRIME,202001,Coll_Interest,80,80,Manual,0.0,,PQ rate for MOB 80
NON PRIME,202001,Coll_Principal,81,81,Manual,0.0,,PQ rate for MOB 81
NON PRIME,202001,Coll_Interest,81,81,Manual,0.0,,PQ rate for MOB 81
NON PRIME,202001,Coll_Principal,82,82,Manual,0.0,,PQ rate for MOB 82
NON PRIME,202001,Coll_Interest,82,82,Manual,0.0,,PQ rate for MOB 82
NON PRIME,202001,Coll_Principal,83,83,Manual,0.0,,PQ rate for MOB 83
NON PRIME,202001,Coll_Interest,83,83,Manual,0.0,,PQ rate for MOB 83
NON PRIME,202001,Coll_Principal,84,84,Manual,0.0,,PQ rate for MOB 84
NON PRIME,202001,Coll_Interest,84,84,Manual,0.0,,PQ rate for MOB 84
NON PRIME,202001,Coll_Principal,85,85,Manual,0.0,,PQ rate for MOB 85
NON PRIME,202001,Coll_Interest,85,85,Manual,0.0,,PQ rate for MOB 85
NON PRIME,202001,Coll_Principal,86,86,Manual,0.0,,PQ rate for MOB 86
NON PRIME,202001,Coll_Interest,86,86,Manual,0.0,,PQ rate for MOB 86
NON PRIME,202001,Coll_Principal,87,87,Manual,0.0,,PQ rate for MOB 87
NON PRIME,202001,Coll_Interest,87,87,Manual,0.0,,PQ rate for MOB 87
NON PRIME,202001,Coll_Principal,88,88,Manual,0.0,,PQ rate for MOB 88
NON PRIME,202001,Coll_Interest,88,88,Manual,0.0,,PQ rate for MOB 88
NON PRIME,202001,Coll_Principal,89,89,Manual,0.0,,PQ rate for MOB 89
NON PRIME,202001,Coll_Interest,89,89,Manual,0.0,,PQ rate for MOB 89
NON PRIME,202001,Coll_Principal,90,90,Manual,0.0,,PQ rate for MOB 90
NON PRIME,202001,Coll_Interest,90,90,Manual,0.0,,PQ rate for MOB 90
NON PRIME,202001,Coll_Principal,91,91,Manual,0.0,,PQ rate for MOB 91
NON PRIME,202001,Coll_Interest,91,91,Manual,0.0,,PQ rate for MOB 91
NON PRIME,202001,Coll_Principal,92,92,Manual,0.0,,PQ rate for MOB 92
NON PRIME,202001,Coll_Interest,92,92,Manual,0.0,,PQ rate for MOB 92
NON PRIME,202001,Coll_Principal,93,93,Manual,0.0,,PQ rate for MOB 93
NON PRIME,202001,Coll_Interest,93,93,Manual,0.0,,PQ rate for MOB 93
NON PRIME,202001,Coll_Principal,94,94,Manual,0.0,,PQ rate for MOB 94
NON PRIME,202001,Coll_Interest,94,94,Manual,0.0,,PQ rate for MOB 94
NON PRIME,202001,Coll_Principal,95,95,Manual,0.0,,PQ rate for MOB 95
NON PRIME,202001,Coll_Interest,95,95,Manual,0.0,,PQ rate for MOB 95
NON PRIME,202001,Coll_Principal,96,96,Manual,0.0,,PQ rate for MOB 96
NON PRIME,202001,Coll_Interest,96,96,Manual,0.0,,PQ rate for MOB 96
NON PRIME,202001,Coll_Principal,97,97,Manual,0.0,,PQ rate for MOB 97
NON PRIME,202001,Coll_Interest,97,97,Manual,0.0,,PQ rate for MOB 97
NON PRIME,202001,Coll_Principal,98,98,Manual,0.0,,PQ rate for MOB 98
NON PRIME,202001,Coll_Interest,98,98,Manual,0.0,,PQ rate for MOB 98
NON PRIME,202001,Coll_Principal,99,99,Manual,0.0,,PQ rate for MOB 99
NON PRIME,202001,Coll_Interest,99,99,Manual,0.0,,PQ rate for MOB 99
NON PRIME,202001,Coll_Principal,100,100,Manual,0.0,,PQ rate for MOB 100
NON PRIME,202001,Coll_Interest,100,100,Manual,0.0,,PQ rate for MOB 100
NRP-S,202001,Coll_Principal,69,69,Manual,0.0,,PQ rate for MOB 69
NRP-S,202001,Coll_Interest,69,69,Manual,0.0,,PQ rate for MOB 69
NRP-S,202001,Coll_Principal,70,70,Manual,0.0,,PQ rate for MOB 70
NRP-S,202001,Coll_Interest,70,70,Manual,0.0,,PQ rate for MOB 70
NRP-S,202001,Coll_Principal,71,71,Manual,0.0,,PQ rate for MOB 71
NRP-S,202001,Coll_Interest,71,71,Manual,0.0,,PQ rate for MOB 71
NRP-S,202001,Coll_Principal,72,72,Manual,0.0,,PQ rate for MOB 72
NRP-S,202001,Coll_Interest,72,72,Manual,0.0,,PQ rate for MOB 72
NRP-S,202001,Coll_Principal,73,73,Manual,0.0,,PQ rate for MOB 73
NRP-S,202001,Coll_Interest,73,73,Manual,0.0,,PQ rate for MOB 73
NRP-S,202001,Coll_Principal,74,74,Manual,0.0,,PQ rate for MOB 74
NRP-S,202001,Coll_Interest,74,74,Manual,0.0,,PQ rate for MOB 74
NRP-S,202001,Coll_Principal,75,75,Manual,0.0,,PQ rate for MOB 75
NRP-S,202001,Coll_Interest,75,75,Manual,0.0,,PQ rate for MOB 75
NRP-S,202001,Coll_Principal,76,76,Manual,0.0,,PQ rate for MOB 76
NRP-S,202001,Coll_Interest,76,76,Manual,0.0,,PQ rate for MOB 76
NRP-S,202001,Coll_Principal,77,77,Manual,0.0,,PQ rate for MOB 77
NRP-S,202001,Coll_Interest,77,77,Manual,0.0,,PQ rate for MOB 77
NRP-S,202001,Coll_Principal,78,78,Manual,0.0,,PQ rate for MOB 78
NRP-S,202001,Coll_Interest,78,78,Manual,0.0,,PQ rate for MOB 78
NRP-S,202001,Coll_Principal,79,79,Manual,0.0,,PQ rate for MOB 79
NRP-S,202001,Coll_Interest,79,79,Manual,0.0,,PQ rate for MOB 79
NRP-S,202001,Coll_Principal,80,80,Manual,0.0,,PQ rate for MOB 80
NRP-S,202001,Coll_Interest,80,80,Manual,0.0,,PQ rate for MOB 80
NRP-S,202001,Coll_Principal,81,81,Manual,0.0,,PQ rate for MOB 81
NRP-S,202001,Coll_Interest,81,81,Manual,0.0,,PQ rate for MOB 81
NRP-S,202001,Coll_Principal,82,82,Manual,0.0,,PQ rate for MOB 82
NRP-S,202001,Coll_Interest,82,82,Manual,0.0,,PQ rate for MOB 82
NRP-S,202001,Coll_Principal,83,83,Manual,0.0,,PQ rate for MOB 83
NRP-S,202001,Coll_Interest,83,83,Manual,0.0,,PQ rate for MOB 83
NRP-S,202001,Coll_Principal,84,84,Manual,0.0,,PQ rate for MOB 84
NRP-S,202001,Coll_Interest,84,84,Manual,0.0,,PQ rate for MOB 84
NRP-S,202001,Coll_Principal,85,85,Manual,0.0,,PQ rate for MOB 85
NRP-S,202001,Coll_Interest,85,85,Manual,0.0,,PQ rate for MOB 85
NRP-S,202001,Coll_Principal,86,86,Manual,0.0,,PQ rate for MOB 86
NRP-S,202001,Coll_Interest,86,86,Manual,0.0,,PQ rate for MOB 86
NRP-S,202001,Coll_Principal,87,87,Manual,0.0,,PQ rate for MOB 87
NRP-S,202001,Coll_Interest,87,87,Manual,0.0,,PQ rate for MOB 87
NRP-S,202001,Coll_Principal,88,88,Manual,0.0,,PQ rate for MOB 88
NRP-S,202001,Coll_Interest,88,88,Manual,0.0,,PQ rate for MOB 88
NRP-S,202001,Coll_Principal,89,89,Manual,0.0,,PQ rate for MOB 89
NRP-S,202001,Coll_Interest,89,89,Manual,0.0,,PQ rate for MOB 89
NRP-S,202001,Coll_Principal,90,90,Manual,0.0,,PQ rate for MOB 90
NRP-S,202001,Coll_Interest,90,90,Manual,0.0,,PQ rate for MOB 90
NRP-S,202001,Coll_Principal,91,91,Manual,0.0,,PQ rate for MOB 91
NRP-S,202001,Coll_Interest,91,91,Manual,0.0,,PQ rate for MOB 91
NRP-S,202001,Coll_Principal,92,92,Manual,0.0,,PQ rate for MOB 92
NRP-S,202001,Coll_Interest,92,92,Manual,0.0,,PQ rate for MOB 92
NRP-S,202001,Coll_Principal,93,93,Manual,0.0,,PQ rate for MOB 93
NRP-S,202001,Coll_Interest,93,93,Manual,0.0,,PQ rate for MOB 93
NRP-S,202001,Coll_Principal,94,94,Manual,0.0,,PQ rate for MOB 94
NRP-S,202001,Coll_Interest,94,94,Manual,0.0,,PQ rate for MOB 94
NRP-S,202001,Coll_Principal,95,95,Manual,0.0,,PQ rate for MOB 95
NRP-S,202001,Coll_Interest,95,95,Manual,0.0,,PQ rate for MOB 95
NRP-S,202001,Coll_Principal,96,96,Manual,0.0,,PQ rate for MOB 96
NRP-S,202001,Coll_Interest,96,96,Manual,0.0,,PQ rate for MOB 96
NRP-S,202001,Coll_Principal,97,97,Manual,0.0,,PQ rate for MOB 97
NRP-S,202001,Coll_Interest,97,97,Manual,0.0,,PQ rate for MOB 97
NRP-S,202001,Coll_Principal,98,98,Manual,0.0,,PQ rate for MOB 98
NRP-S,202001,Coll_Interest,98,98,Manual,0.0,,PQ rate for MOB 98
NRP-S,202001,Coll_Principal,99,99,Manual,0.0,,PQ rate for MOB 99
NRP-S,202001,Coll_Interest,99,99,Manual,0.0,,PQ rate for MOB 99
NRP-S,202001,Coll_Principal,100,100,Manual,-0.15,,PQ rate for MOB 100
NRP-S,202001,Coll_Interest,100,100,Manual,0.0,,PQ rate for MOB 100
NON PRIME,202101,Coll_Principal,57,57,Manual,0.0,,PQ rate for MOB 57
NON PRIME,202101,Coll_Interest,57,57,Manual,0.0,,PQ rate for MOB 57
NON PRIME,202101,Coll_Principal,58,58,Manual,0.0,,PQ rate for MOB 58
NON PRIME,202101,Coll_Interest,58,58,Manual,0.0,,PQ rate for MOB 58
NON PRIME,202101,Coll_Principal,59,59,Manual,0.0,,PQ rate for MOB 59
NON PRIME,202101,Coll_Interest,59,59,Manual,0.0,,PQ rate for MOB 59
NON PRIME,202101,Coll_Principal,60,60,Manual,0.0,,PQ rate for MOB 60
NON PRIME,202101,Coll_Interest,60,60,Manual,0.0,,PQ rate for MOB 60
NON PRIME,202101,Coll_Principal,61,61,Manual,0.0,,PQ rate for MOB 61
NON PRIME,202101,Coll_Interest,61,61,Manual,0.0,,PQ rate for MOB 61
NON PRIME,202101,Coll_Principal,62,62,Manual,0.0,,PQ rate for MOB 62
NON PRIME,202101,Coll_Interest,62,62,Manual,0.0,,PQ rate for MOB 62
NON PRIME,202101,Coll_Principal,63,63,Manual,0.0,,PQ rate for MOB 63
NON PRIME,202101,Coll_Interest,63,63,Manual,0.0,,PQ rate for MOB 63
NON PRIME,202101,Coll_Principal,64,64,Manual,0.0,,PQ rate for MOB 64
NON PRIME,202101,Coll_Interest,64,64,Manual,0.0,,PQ rate for MOB 64
NON PRIME,202101,Coll_Principal,65,65,Manual,0.0,,PQ rate for MOB 65
NON PRIME,202101,Coll_Interest,65,65,Manual,0.0,,PQ rate for MOB 65
NON PRIME,202101,Coll_Principal,66,66,Manual,0.0,,PQ rate for MOB 66
NON PRIME,202101,Coll_Interest,66,66,Manual,0.0,,PQ rate for MOB 66
NON PRIME,202101,Coll_Principal,67,67,Manual,0.0,,PQ rate for MOB 67
NON PRIME,202101,Coll_Interest,67,67,Manual,0.0,,PQ rate for MOB 67
NON PRIME,202101,Coll_Principal,68,68,Manual,0.0,,PQ rate for MOB 68
NON PRIME,202101,Coll_Interest,68,68,Manual,0.0,,PQ rate for MOB 68
NON PRIME,202101,Coll_Principal,69,69,Manual,0.0,,PQ rate for MOB 69
NON PRIME,202101,Coll_Interest,69,69,Manual,0.0,,PQ rate for MOB 69
NON PRIME,202101,Coll_Principal,70,70,Manual,0.0,,PQ rate for MOB 70
NON PRIME,202101,Coll_Interest,70,70,Manual,0.0,,PQ rate for MOB 70
NON PRIME,202101,Coll_Principal,71,71,Manual,0.0,,PQ rate for MOB 71
NON PRIME,202101,Coll_Interest,71,71,Manual,0.0,,PQ rate for MOB 71
NON PRIME,202101,Coll_Principal,72,72,Manual,0.0,,PQ rate for MOB 72
NON PRIME,202101,Coll_Interest,72,72,Manual,0.0,,PQ rate for MOB 72
NON PRIME,202101,Coll_Principal,73,73,Manual,0.0,,PQ rate for MOB 73
NON PRIME,202101,Coll_Interest,73,73,Manual,0.0,,PQ rate for MOB 73
NON PRIME,202101,Coll_Principal,74,74,Manual,0.0,,PQ rate for MOB 74
NON PRIME,202101,Coll_Interest,74,74,Manual,0.0,,PQ rate for MOB 74
NON PRIME,202101,Coll_Principal,75,75,Manual,0.0,,PQ rate for MOB 75
NON PRIME,202101,Coll_Interest,75,75,Manual,0.0,,PQ rate for MOB 75
NON PRIME,202101,Coll_Principal,76,76,Manual,0.0,,PQ rate for MOB 76
NON PRIME,202101,Coll_Interest,76,76,Manual,0.0,,PQ rate for MOB 76
NON PRIME,202101,Coll_Principal,77,77,Manual,0.0,,PQ rate for MOB 77
NON PRIME,202101,Coll_Interest,77,77,Manual,0.0,,PQ rate for MOB 77
NON PRIME,202101,Coll_Principal,78,78,Manual,0.0,,PQ rate for MOB 78
NON PRIME,202101,Coll_Interest,78,78,Manual,0.0,,PQ rate for MOB 78
NON PRIME,202101,Coll_Principal,79,79,Manual,0.0,,PQ rate for MOB 79
NON PRIME,202101,Coll_Interest,79,79,Manual,0.0,,PQ rate for MOB 79
NON PRIME,202101,Coll_Principal,80,80,Manual,0.0,,PQ rate for MOB 80
NON PRIME,202101,Coll_Interest,80,80,Manual,0.0,,PQ rate for MOB 80
NON PRIME,202101,Coll_Principal,81,81,Manual,0.0,,PQ rate for MOB 81
NON PRIME,202101,Coll_Interest,81,81,Manual,0.0,,PQ rate for MOB 81
NON PRIME,202101,Coll_Principal,82,82,Manual,0.0,,PQ rate for MOB 82
NON PRIME,202101,Coll_Interest,82,82,Manual,0.0,,PQ rate for MOB 82
NON PRIME,202101,Coll_Principal,83,83,Manual,0.0,,PQ rate for MOB 83
NON PRIME,202101,Coll_Interest,83,83,Manual,0.0,,PQ rate for MOB 83
NON PRIME,202101,Coll_Principal,84,84,Manual,0.0,,PQ rate for MOB 84
NON PRIME,202101,Coll_Interest,84,84,Manual,0.0,,PQ rate for MOB 84
NON PRIME,202101,Coll_Principal,85,85,Manual,0.0,,PQ rate for MOB 85
NON PRIME,202101,Coll_Interest,85,85,Manual,0.0,,PQ rate for MOB 85
NON PRIME,202101,Coll_Principal,86,86,Manual,0.0,,PQ rate for MOB 86
NON PRIME,202101,Coll_Interest,86,86,Manual,0.0,,PQ rate for MOB 86
NON PRIME,202101,Coll_Principal,87,87,Manual,0.0,,PQ rate for MOB 87
NON PRIME,202101,Coll_Interest,87,87,Manual,0.0,,PQ rate for MOB 87
NON PRIME,202101,Coll_Principal,88,88,Manual,0.0,,PQ rate for MOB 88
NON PRIME,202101,Coll_Interest,88,88,Manual,0.0,,PQ rate for MOB 88
NRP-M,202101,Coll_Principal,57,57,Manual,-0.07313923,,PQ rate for MOB 57
NRP-M,202101,Coll_Interest,57,57,Manual,0.0,,PQ rate for MOB 57
NRP-M,202101,Coll_Principal,58,58,Manual,-0.07313923,,PQ rate for MOB 58
